'Elapsed time','MLII'
'0:42.422',0.035
'0:42.425',0.035
'0:42.428',0.020
'0:42.431',0.000
'0:42.433',-0.030
'0:42.436',-0.030
'0:42.439',-0.015
'0:42.442',0.045
'0:42.444',0.170
'0:42.447',0.470
'0:42.450',0.980
'0:42.453',1.565
'0:42.456',1.950
'0:42.458',1.980
'0:42.461',1.775
'0:42.464',1.575
'0:42.467',1.480
'0:42.469',1.405
'0:42.472',1.345
'0:42.475',1.265
'0:42.478',1.150
'0:42.481',1.035
'0:42.483',0.935
'0:42.486',0.855
'0:42.489',0.780
'0:42.492',0.695
'0:42.494',0.585
'0:42.497',0.465
'0:42.500',0.345
'0:42.503',0.205
'0:42.506',0.080
'0:42.508',-0.045
'0:42.511',-0.190
'0:42.514',-0.345
'0:42.517',-0.515
'0:42.519',-0.685
'0:42.522',-0.835
'0:42.525',-0.975
'0:42.528',-1.120
'0:42.531',-1.255
'0:42.533',-1.370
'0:42.536',-1.465
'0:42.539',-1.525
'0:42.542',-1.550
'0:42.544',-1.590
'0:42.547',-1.625
'0:42.550',-1.690
'0:42.553',-1.730
'0:42.556',-1.805
'0:42.558',-1.910
'0:42.561',-2.000
'0:42.564',-2.075
'0:42.567',-2.135
'0:42.569',-2.220
'0:42.572',-2.275
'0:42.575',-2.305
'0:42.578',-2.290
'0:42.581',-2.200
'0:42.583',-2.065
'0:42.586',-1.920
'0:42.589',-1.755
'0:42.592',-1.610
'0:42.594',-1.475
'0:42.597',-1.370
'0:42.600',-1.285
'0:42.603',-1.210
'0:42.606',-1.135
'0:42.608',-1.070
'0:42.611',-1.030
'0:42.614',-0.990
'0:42.617',-0.960
'0:42.619',-0.960
'0:42.622',-0.950
'0:42.625',-0.925
'0:42.628',-0.910
'0:42.631',-0.875
'0:42.633',-0.825
'0:42.636',-0.755
'0:42.639',-0.675
'0:42.642',-0.585
'0:42.644',-0.540
'0:42.647',-0.510
'0:42.650',-0.460
'0:42.653',-0.385
'0:42.656',-0.290
'0:42.658',-0.200
'0:42.661',-0.130
'0:42.664',-0.070
'0:42.667',-0.015
'0:42.669',0.050
'0:42.672',0.120
'0:42.675',0.175
'0:42.678',0.210
'0:42.681',0.240
'0:42.683',0.240
'0:42.686',0.275
'0:42.689',0.325
'0:42.692',0.340
'0:42.694',0.345
'0:42.697',0.360
'0:42.700',0.380
'0:42.703',0.420
'0:42.706',0.445
'0:42.708',0.475
'0:42.711',0.495
'0:42.714',0.520
'0:42.717',0.560
'0:42.719',0.570
'0:42.722',0.610
'0:42.725',0.640
'0:42.728',0.655
'0:42.731',0.685
'0:42.733',0.725
'0:42.736',0.760
'0:42.739',0.785
'0:42.742',0.810
'0:42.744',0.835
'0:42.747',0.855
'0:42.750',0.870
'0:42.753',0.900
'0:42.756',0.960
'0:42.758',1.005
'0:42.761',1.020
'0:42.764',1.025
'0:42.767',1.055
'0:42.769',1.070
'0:42.772',1.095
'0:42.775',1.130
'0:42.778',1.165
'0:42.781',1.190
'0:42.783',1.185
'0:42.786',1.205
'0:42.789',1.225
'0:42.792',1.235
'0:42.794',1.245
'0:42.797',1.235
'0:42.800',1.235
'0:42.803',1.235
'0:42.806',1.235
'0:42.808',1.235
'0:42.811',1.230
'0:42.814',1.215
'0:42.817',1.195
'0:42.819',1.165
'0:42.822',1.160
'0:42.825',1.145
'0:42.828',1.115
'0:42.831',1.080
'0:42.833',1.045
'0:42.836',1.000
'0:42.839',0.980
'0:42.842',0.935
'0:42.844',0.895
'0:42.847',0.850
'0:42.850',0.800
'0:42.853',0.750
'0:42.856',0.730
'0:42.858',0.680
'0:42.861',0.635
'0:42.864',0.580
'0:42.867',0.525
'0:42.869',0.465
'0:42.872',0.430
'0:42.875',0.400
'0:42.878',0.345
'0:42.881',0.295
'0:42.883',0.255
'0:42.886',0.205
'0:42.889',0.175
'0:42.892',0.145
'0:42.894',0.100
'0:42.897',0.080
'0:42.900',0.045
'0:42.903',0.020
'0:42.906',0.005
'0:42.908',-0.010
'0:42.911',-0.030
'0:42.914',-0.055
'0:42.917',-0.070
'0:42.919',-0.105
'0:42.922',-0.115
'0:42.925',-0.120
'0:42.928',-0.130
'0:42.931',-0.145
'0:42.933',-0.155
'0:42.936',-0.165
'0:42.939',-0.175
'0:42.942',-0.170
'0:42.944',-0.175
'0:42.947',-0.195
'0:42.950',-0.195
'0:42.953',-0.200
'0:42.956',-0.200
'0:42.958',-0.190
'0:42.961',-0.200
'0:42.964',-0.215
'0:42.967',-0.230
'0:42.969',-0.225
'0:42.972',-0.215
'0:42.975',-0.200
'0:42.978',-0.205
'0:42.981',-0.215
'0:42.983',-0.220
'0:42.986',-0.240
'0:42.989',-0.230
'0:42.992',-0.230
'0:42.994',-0.225
'0:42.997',-0.225
'0:43.000',-0.225
'0:43.003',-0.225
'0:43.006',-0.210
'0:43.008',-0.195
'0:43.011',-0.210
'0:43.014',-0.220
'0:43.017',-0.225
'0:43.019',-0.225
'0:43.022',-0.215
'0:43.025',-0.205
'0:43.028',-0.190
'0:43.031',-0.180
'0:43.033',-0.170
'0:43.036',-0.150
'0:43.039',-0.120
'0:43.042',-0.105
'0:43.044',-0.080
'0:43.047',-0.060
'0:43.050',-0.035
'0:43.053',-0.010
'0:43.056',0.015
'0:43.058',0.055
'0:43.061',0.055
'0:43.064',0.055
'0:43.067',0.070
'0:43.069',0.095
'0:43.072',0.120
'0:43.075',0.150
'0:43.078',0.135
'0:43.081',0.110
'0:43.083',0.085
'0:43.086',0.065
'0:43.089',0.065
'0:43.092',0.070
'0:43.094',0.075
'0:43.097',0.075
'0:43.100',0.065
'0:43.103',0.045
'0:43.106',0.050
'0:43.108',0.035
'0:43.111',0.015
'0:43.114',-0.005
'0:43.117',-0.045
'0:43.119',-0.055
'0:43.122',-0.080
'0:43.125',-0.090
'0:43.128',-0.110
'0:43.131',-0.125
'0:43.133',-0.155
'0:43.136',-0.185
'0:43.139',-0.200
'0:43.142',-0.215
'0:43.144',-0.220
'0:43.147',-0.255
'0:43.150',-0.250
'0:43.153',-0.265
'0:43.156',-0.270
'0:43.158',-0.275
'0:43.161',-0.290
'0:43.164',-0.305
'0:43.167',-0.320
'0:43.169',-0.330
'0:43.172',-0.315
'0:43.175',-0.310
'0:43.178',-0.325
'0:43.181',-0.330
'0:43.183',-0.335
'0:43.186',-0.335
'0:43.189',-0.325
'0:43.192',-0.325
'0:43.194',-0.315
'0:43.197',-0.315
'0:43.200',-0.335
'0:43.203',-0.340
'0:43.206',-0.335
'0:43.208',-0.315
'0:43.211',-0.315
'0:43.214',-0.320
'0:43.217',-0.330
'0:43.219',-0.330
'0:43.222',-0.320
'0:43.225',-0.305
'0:43.228',-0.300
'0:43.231',-0.295
'0:43.233',-0.310
'0:43.236',-0.305
'0:43.239',-0.320
'0:43.242',-0.285
'0:43.244',-0.295
'0:43.247',-0.295
'0:43.250',-0.285
'0:43.253',-0.270
'0:43.256',-0.255
'0:43.258',-0.205
'0:43.261',-0.175
'0:43.264',-0.120
'0:43.267',0.045
'0:43.269',0.430
'0:43.272',1.020
'0:43.275',1.595
'0:43.278',1.920
'0:43.281',1.895
'0:43.283',1.720
'0:43.286',1.575
'0:43.289',1.515
'0:43.292',1.470
'0:43.294',1.395
'0:43.297',1.290
'0:43.300',1.200
'0:43.303',1.125
'0:43.306',1.070
'0:43.308',1.030
'0:43.311',0.960
'0:43.314',0.875
'0:43.317',0.770
'0:43.319',0.685
'0:43.322',0.590
'0:43.325',0.505
'0:43.328',0.385
'0:43.331',0.250
'0:43.333',0.110
'0:43.336',-0.010
'0:43.339',-0.105
'0:43.342',-0.195
'0:43.344',-0.295
'0:43.347',-0.390
'0:43.350',-0.500
'0:43.353',-0.575
'0:43.356',-0.610
'0:43.358',-0.625
'0:43.361',-0.625
'0:43.364',-0.615
'0:43.367',-0.610
'0:43.369',-0.630
'0:43.372',-0.700
'0:43.375',-0.790
'0:43.378',-0.905
'0:43.381',-1.025
'0:43.383',-1.180
'0:43.386',-1.330
'0:43.389',-1.445
'0:43.392',-1.525
'0:43.394',-1.520
'0:43.397',-1.475
'0:43.400',-1.415
'0:43.403',-1.345
'0:43.406',-1.255
'0:43.408',-1.150
'0:43.411',-1.070
'0:43.414',-1.020
'0:43.417',-1.000
'0:43.419',-0.990
'0:43.422',-0.970
'0:43.425',-0.960
'0:43.428',-0.935
'0:43.431',-0.935
'0:43.433',-0.940
'0:43.436',-0.915
'0:43.439',-0.915
'0:43.442',-0.905
'0:43.444',-0.905
'0:43.447',-0.880
'0:43.450',-0.830
'0:43.453',-0.775
'0:43.456',-0.695
'0:43.458',-0.640
'0:43.461',-0.605
'0:43.464',-0.565
'0:43.467',-0.520
'0:43.469',-0.450
'0:43.472',-0.370
'0:43.475',-0.290
'0:43.478',-0.215
'0:43.481',-0.170
'0:43.483',-0.100
'0:43.486',-0.055
'0:43.489',0.015
'0:43.492',0.055
'0:43.494',0.070
'0:43.497',0.070
'0:43.500',0.070
'0:43.503',0.080
'0:43.506',0.110
'0:43.508',0.130
'0:43.511',0.145
'0:43.514',0.150
'0:43.517',0.155
'0:43.519',0.170
'0:43.522',0.195
'0:43.525',0.210
'0:43.528',0.210
'0:43.531',0.210
'0:43.533',0.215
'0:43.536',0.235
'0:43.539',0.275
'0:43.542',0.290
'0:43.544',0.305
'0:43.547',0.315
'0:43.550',0.315
'0:43.553',0.335
'0:43.556',0.365
'0:43.558',0.380
'0:43.561',0.410
'0:43.564',0.420
'0:43.567',0.440
'0:43.569',0.445
'0:43.572',0.460
'0:43.575',0.490
'0:43.578',0.505
'0:43.581',0.510
'0:43.583',0.530
'0:43.586',0.555
'0:43.589',0.585
'0:43.592',0.615
'0:43.594',0.625
'0:43.597',0.625
'0:43.600',0.630
'0:43.603',0.640
'0:43.606',0.655
'0:43.608',0.655
'0:43.611',0.690
'0:43.614',0.695
'0:43.617',0.695
'0:43.619',0.705
'0:43.622',0.725
'0:43.625',0.740
'0:43.628',0.740
'0:43.631',0.735
'0:43.633',0.725
'0:43.636',0.715
'0:43.639',0.715
'0:43.642',0.725
'0:43.644',0.710
'0:43.647',0.705
'0:43.650',0.680
'0:43.653',0.660
'0:43.656',0.665
'0:43.658',0.645
'0:43.661',0.640
'0:43.664',0.630
'0:43.667',0.575
'0:43.669',0.555
'0:43.672',0.540
'0:43.675',0.530
'0:43.678',0.490
'0:43.681',0.465
'0:43.683',0.455
'0:43.686',0.415
'0:43.689',0.400
'0:43.692',0.355
'0:43.694',0.325
'0:43.697',0.295
'0:43.700',0.240
'0:43.703',0.195
'0:43.706',0.180
'0:43.708',0.160
'0:43.711',0.130
'0:43.714',0.095
'0:43.717',0.050
'0:43.719',0.020
'0:43.722',-0.010
'0:43.725',-0.005
'0:43.728',-0.025
'0:43.731',-0.045
'0:43.733',-0.035
'0:43.736',-0.035
'0:43.739',-0.025
'0:43.742',-0.015
'0:43.744',0.010
'0:43.747',0.020
'0:43.750',0.040
'0:43.753',0.055
'0:43.756',0.070
'0:43.758',0.070
'0:43.761',0.070
'0:43.764',0.060
'0:43.767',0.070
'0:43.769',0.065
'0:43.772',0.070
'0:43.775',0.070
'0:43.778',0.055
'0:43.781',0.020
'0:43.783',0.000
'0:43.786',-0.020
'0:43.789',-0.020
'0:43.792',-0.010
'0:43.794',-0.005
'0:43.797',-0.020
'0:43.800',-0.025
'0:43.803',-0.050
'0:43.806',-0.050
'0:43.808',-0.055
'0:43.811',-0.065
'0:43.814',-0.105
'0:43.817',-0.140
'0:43.819',-0.175
'0:43.822',-0.175
'0:43.825',-0.195
'0:43.828',-0.210
'0:43.831',-0.250
'0:43.833',-0.290
'0:43.836',-0.320
'0:43.839',-0.335
'0:43.842',-0.340
'0:43.844',-0.350
'0:43.847',-0.375
'0:43.850',-0.390
'0:43.853',-0.405
'0:43.856',-0.410
'0:43.858',-0.405
'0:43.861',-0.420
'0:43.864',-0.450
'0:43.867',-0.460
'0:43.869',-0.460
'0:43.872',-0.445
'0:43.875',-0.435
'0:43.878',-0.430
'0:43.881',-0.440
'0:43.883',-0.450
'0:43.886',-0.445
'0:43.889',-0.430
'0:43.892',-0.425
'0:43.894',-0.435
'0:43.897',-0.445
'0:43.900',-0.465
'0:43.903',-0.465
'0:43.906',-0.460
'0:43.908',-0.435
'0:43.911',-0.440
'0:43.914',-0.455
'0:43.917',-0.455
'0:43.919',-0.470
'0:43.922',-0.460
'0:43.925',-0.450
'0:43.928',-0.455
'0:43.931',-0.455
'0:43.933',-0.465
'0:43.936',-0.465
'0:43.939',-0.465
'0:43.942',-0.460
'0:43.944',-0.460
'0:43.947',-0.455
'0:43.950',-0.475
'0:43.953',-0.475
'0:43.956',-0.450
'0:43.958',-0.450
'0:43.961',-0.465
'0:43.964',-0.480
'0:43.967',-0.470
'0:43.969',-0.455
'0:43.972',-0.450
'0:43.975',-0.450
'0:43.978',-0.465
'0:43.981',-0.460
'0:43.983',-0.460
'0:43.986',-0.465
'0:43.989',-0.460
'0:43.992',-0.460
'0:43.994',-0.445
'0:43.997',-0.460
'0:44.000',-0.465
'0:44.003',-0.465
'0:44.006',-0.455
'0:44.008',-0.445
'0:44.011',-0.450
'0:44.014',-0.450
'0:44.017',-0.450
'0:44.019',-0.450
'0:44.022',-0.440
'0:44.025',-0.440
'0:44.028',-0.430
'0:44.031',-0.435
'0:44.033',-0.445
'0:44.036',-0.445
'0:44.039',-0.425
'0:44.042',-0.425
'0:44.044',-0.415
'0:44.047',-0.415
'0:44.050',-0.420
'0:44.053',-0.415
'0:44.056',-0.400
'0:44.058',-0.385
'0:44.061',-0.380
'0:44.064',-0.390
'0:44.067',-0.400
'0:44.069',-0.410
'0:44.072',-0.400
'0:44.075',-0.390
'0:44.078',-0.390
'0:44.081',-0.380
'0:44.083',-0.380
'0:44.086',-0.380
'0:44.089',-0.370
'0:44.092',-0.365
'0:44.094',-0.360
'0:44.097',-0.360
'0:44.100',-0.365
'0:44.103',-0.345
'0:44.106',-0.310
'0:44.108',-0.270
'0:44.111',-0.230
'0:44.114',-0.150
'0:44.117',0.000
'0:44.119',0.365
'0:44.122',0.890
'0:44.125',1.430
'0:44.128',1.730
'0:44.131',1.710
'0:44.133',1.530
'0:44.136',1.385
'0:44.139',1.315
'0:44.142',1.285
'0:44.144',1.220
'0:44.147',1.125
'0:44.150',1.040
'0:44.153',0.965
'0:44.156',0.915
'0:44.158',0.885
'0:44.161',0.825
'0:44.164',0.745
'0:44.167',0.660
'0:44.169',0.580
'0:44.172',0.515
'0:44.175',0.435
'0:44.178',0.330
'0:44.181',0.215
'0:44.183',0.085
'0:44.186',-0.055
'0:44.189',-0.165
'0:44.192',-0.275
'0:44.194',-0.390
'0:44.197',-0.540
'0:44.200',-0.690
'0:44.203',-0.825
'0:44.206',-0.960
'0:44.208',-1.070
'0:44.211',-1.155
'0:44.214',-1.215
'0:44.217',-1.240
'0:44.219',-1.255
'0:44.222',-1.240
'0:44.225',-1.245
'0:44.228',-1.315
'0:44.231',-1.415
'0:44.233',-1.515
'0:44.236',-1.585
'0:44.239',-1.635
'0:44.242',-1.705
'0:44.244',-1.785
'0:44.247',-1.860
'0:44.250',-1.895
'0:44.253',-1.860
'0:44.256',-1.775
'0:44.258',-1.640
'0:44.261',-1.510
'0:44.264',-1.385
'0:44.267',-1.275
'0:44.269',-1.160
'0:44.272',-1.065
'0:44.275',-1.020
'0:44.278',-0.985
'0:44.281',-0.965
'0:44.283',-0.965
'0:44.286',-0.930
'0:44.289',-0.900
'0:44.292',-0.855
'0:44.294',-0.845
'0:44.297',-0.845
'0:44.300',-0.855
'0:44.303',-0.850
'0:44.306',-0.840
'0:44.308',-0.795
'0:44.311',-0.755
'0:44.314',-0.710
'0:44.317',-0.680
'0:44.319',-0.640
'0:44.322',-0.600
'0:44.325',-0.545
'0:44.328',-0.495
'0:44.331',-0.450
'0:44.333',-0.395
'0:44.336',-0.340
'0:44.339',-0.270
'0:44.342',-0.190
'0:44.344',-0.125
'0:44.347',-0.085
'0:44.350',-0.035
'0:44.353',-0.005
'0:44.356',0.035
'0:44.358',0.070
'0:44.361',0.080
'0:44.364',0.085
'0:44.367',0.090
'0:44.369',0.095
'0:44.372',0.120
'0:44.375',0.145
'0:44.378',0.145
'0:44.381',0.155
'0:44.383',0.165
'0:44.386',0.180
'0:44.389',0.210
'0:44.392',0.235
'0:44.394',0.250
'0:44.397',0.255
'0:44.400',0.255
'0:44.403',0.250
'0:44.406',0.280
'0:44.408',0.305
'0:44.411',0.325
'0:44.414',0.335
'0:44.417',0.350
'0:44.419',0.370
'0:44.422',0.390
'0:44.425',0.420
'0:44.428',0.440
'0:44.431',0.450
'0:44.433',0.470
'0:44.436',0.490
'0:44.439',0.535
'0:44.442',0.570
'0:44.444',0.590
'0:44.447',0.610
'0:44.450',0.645
'0:44.453',0.685
'0:44.456',0.735
'0:44.458',0.780
'0:44.461',0.815
'0:44.464',0.845
'0:44.467',0.890
'0:44.469',0.930
'0:44.472',0.985
'0:44.475',1.045
'0:44.478',1.090
'0:44.481',1.135
'0:44.483',1.155
'0:44.486',1.195
'0:44.489',1.225
'0:44.492',1.260
'0:44.494',1.265
'0:44.497',1.290
'0:44.500',1.295
'0:44.503',1.300
'0:44.506',1.290
'0:44.508',1.290
'0:44.511',1.255
'0:44.514',1.220
'0:44.517',1.200
'0:44.519',1.180
'0:44.522',1.180
'0:44.525',1.170
'0:44.528',1.155
'0:44.531',1.135
'0:44.533',1.080
'0:44.536',1.050
'0:44.539',1.005
'0:44.542',0.965
'0:44.544',0.920
'0:44.547',0.850
'0:44.550',0.795
'0:44.553',0.735
'0:44.556',0.670
'0:44.558',0.635
'0:44.561',0.565
'0:44.564',0.505
'0:44.567',0.440
'0:44.569',0.370
'0:44.572',0.320
'0:44.575',0.280
'0:44.578',0.245
'0:44.581',0.195
'0:44.583',0.140
'0:44.586',0.085
'0:44.589',0.065
'0:44.592',0.015
'0:44.594',-0.030
'0:44.597',-0.090
'0:44.600',-0.135
'0:44.603',-0.155
'0:44.606',-0.170
'0:44.608',-0.175
'0:44.611',-0.185
'0:44.614',-0.215
'0:44.617',-0.240
'0:44.619',-0.265
'0:44.622',-0.270
'0:44.625',-0.280
'0:44.628',-0.295
'0:44.631',-0.320
'0:44.633',-0.340
'0:44.636',-0.345
'0:44.639',-0.360
'0:44.642',-0.355
'0:44.644',-0.360
'0:44.647',-0.375
'0:44.650',-0.380
'0:44.653',-0.395
'0:44.656',-0.380
'0:44.658',-0.380
'0:44.661',-0.390
'0:44.664',-0.405
'0:44.667',-0.415
'0:44.669',-0.420
'0:44.672',-0.405
'0:44.675',-0.380
'0:44.678',-0.390
'0:44.681',-0.395
'0:44.683',-0.410
'0:44.686',-0.415
'0:44.689',-0.415
'0:44.692',-0.405
'0:44.694',-0.420
'0:44.697',-0.405
'0:44.700',-0.420
'0:44.703',-0.435
'0:44.706',-0.435
'0:44.708',-0.450
'0:44.711',-0.435
'0:44.714',-0.450
'0:44.717',-0.430
'0:44.719',-0.425
'0:44.722',-0.405
'0:44.725',-0.385
'0:44.728',-0.405
'0:44.731',-0.420
'0:44.733',-0.415
'0:44.736',-0.415
'0:44.739',-0.405
'0:44.742',-0.395
'0:44.744',-0.390
'0:44.747',-0.390
'0:44.750',-0.405
'0:44.753',-0.400
'0:44.756',-0.400
'0:44.758',-0.385
'0:44.761',-0.395
'0:44.764',-0.390
'0:44.767',-0.385
'0:44.769',-0.380
'0:44.772',-0.380
'0:44.775',-0.365
'0:44.778',-0.360
'0:44.781',-0.375
'0:44.783',-0.390
'0:44.786',-0.385
'0:44.789',-0.385
'0:44.792',-0.385
'0:44.794',-0.390
'0:44.797',-0.385
'0:44.800',-0.385
'0:44.803',-0.400
'0:44.806',-0.400
'0:44.808',-0.370
'0:44.811',-0.360
'0:44.814',-0.365
'0:44.817',-0.380
'0:44.819',-0.385
'0:44.822',-0.370
'0:44.825',-0.375
'0:44.828',-0.385
'0:44.831',-0.385
'0:44.833',-0.385
'0:44.836',-0.360
'0:44.839',-0.360
'0:44.842',-0.355
'0:44.844',-0.365
'0:44.847',-0.370
'0:44.850',-0.365
'0:44.853',-0.370
'0:44.856',-0.350
'0:44.858',-0.330
'0:44.861',-0.345
'0:44.864',-0.350
'0:44.867',-0.360
'0:44.869',-0.360
'0:44.872',-0.345
'0:44.875',-0.350
'0:44.878',-0.355
'0:44.881',-0.365
'0:44.883',-0.355
'0:44.886',-0.335
'0:44.889',-0.325
'0:44.892',-0.320
'0:44.894',-0.325
'0:44.897',-0.325
'0:44.900',-0.330
'0:44.903',-0.330
'0:44.906',-0.320
'0:44.908',-0.315
'0:44.911',-0.295
'0:44.914',-0.290
'0:44.917',-0.290
'0:44.919',-0.330
'0:44.922',-0.310
'0:44.925',-0.285
'0:44.928',-0.290
'0:44.931',-0.285
'0:44.933',-0.295
'0:44.936',-0.300
'0:44.939',-0.270
'0:44.942',-0.260
'0:44.944',-0.255
'0:44.947',-0.265
'0:44.950',-0.280
'0:44.953',-0.285
'0:44.956',-0.275
'0:44.958',-0.235
'0:44.961',-0.225
'0:44.964',-0.230
'0:44.967',-0.230
'0:44.969',-0.240
'0:44.972',-0.210
'0:44.975',-0.195
'0:44.978',-0.180
'0:44.981',-0.180
'0:44.983',-0.165
'0:44.986',-0.130
'0:44.989',-0.015
'0:44.992',0.225
'0:44.994',0.640
'0:44.997',1.165
'0:45.000',1.630
'0:45.003',1.805
'0:45.006',1.735
'0:45.008',1.595
'0:45.011',1.505
'0:45.014',1.440
'0:45.017',1.370
'0:45.019',1.285
'0:45.022',1.205
'0:45.025',1.135
'0:45.028',1.055
'0:45.031',0.955
'0:45.033',0.860
'0:45.036',0.765
'0:45.039',0.655
'0:45.042',0.540
'0:45.044',0.390
'0:45.047',0.255
'0:45.050',0.110
'0:45.053',-0.035
'0:45.056',-0.190
'0:45.058',-0.325
'0:45.061',-0.470
'0:45.064',-0.640
'0:45.067',-0.800
'0:45.069',-0.980
'0:45.072',-1.115
'0:45.075',-1.260
'0:45.078',-1.410
'0:45.081',-1.530
'0:45.083',-1.585
'0:45.086',-1.635
'0:45.089',-1.700
'0:45.092',-1.730
'0:45.094',-1.780
'0:45.097',-1.820
'0:45.100',-1.895
'0:45.103',-1.990
'0:45.106',-2.060
'0:45.108',-2.140
'0:45.111',-2.210
'0:45.114',-2.270
'0:45.117',-2.340
'0:45.119',-2.390
'0:45.122',-2.385
'0:45.125',-2.315
'0:45.128',-2.205
'0:45.131',-2.065
'0:45.133',-1.910
'0:45.136',-1.745
'0:45.139',-1.570
'0:45.142',-1.415
'0:45.144',-1.295
'0:45.147',-1.205
'0:45.150',-1.150
'0:45.153',-1.100
'0:45.156',-1.030
'0:45.158',-0.975
'0:45.161',-0.940
'0:45.164',-0.885
'0:45.167',-0.860
'0:45.169',-0.835
'0:45.172',-0.805
'0:45.175',-0.775
'0:45.178',-0.745
'0:45.181',-0.695
'0:45.183',-0.635
'0:45.186',-0.550
'0:45.189',-0.445
'0:45.192',-0.360
'0:45.194',-0.300
'0:45.197',-0.235
'0:45.200',-0.155
'0:45.203',-0.075
'0:45.206',0.035
'0:45.208',0.125
'0:45.211',0.225
'0:45.214',0.285
'0:45.217',0.365
'0:45.219',0.435
'0:45.222',0.515
'0:45.225',0.600
'0:45.228',0.655
'0:45.231',0.680
'0:45.233',0.685
'0:45.236',0.675
'0:45.239',0.680
'0:45.242',0.700
'0:45.244',0.700
'0:45.247',0.720
'0:45.250',0.720
'0:45.253',0.725
'0:45.256',0.755
'0:45.258',0.790
'0:45.261',0.780
'0:45.264',0.790
'0:45.267',0.800
'0:45.269',0.800
'0:45.272',0.805
'0:45.275',0.825
'0:45.278',0.815
'0:45.281',0.810
'0:45.283',0.820
'0:45.286',0.815
'0:45.289',0.835
'0:45.292',0.855
'0:45.294',0.860
'0:45.297',0.840
'0:45.300',0.850
'0:45.303',0.860
'0:45.306',0.865
'0:45.308',0.890
'0:45.311',0.895
'0:45.314',0.905
'0:45.317',0.915
'0:45.319',0.925
'0:45.322',0.950
'0:45.325',0.975
'0:45.328',0.980
'0:45.331',0.960
'0:45.333',0.975
'0:45.336',0.995
'0:45.339',1.015
'0:45.342',1.050
'0:45.344',1.050
'0:45.347',1.060
'0:45.350',1.065
'0:45.353',1.060
'0:45.356',1.075
'0:45.358',1.095
'0:45.361',1.090
'0:45.364',1.085
'0:45.367',1.070
'0:45.369',1.055
'0:45.372',1.055
'0:45.375',1.065
'0:45.378',1.040
'0:45.381',1.010
'0:45.383',0.985
'0:45.386',0.970
'0:45.389',0.965
'0:45.392',0.950
'0:45.394',0.920
'0:45.397',0.890
'0:45.400',0.860
'0:45.403',0.830
'0:45.406',0.815
'0:45.408',0.790
'0:45.411',0.760
'0:45.414',0.725
'0:45.417',0.680
'0:45.419',0.635
'0:45.422',0.605
'0:45.425',0.595
'0:45.428',0.545
'0:45.431',0.495
'0:45.433',0.455
'0:45.436',0.410
'0:45.439',0.375
'0:45.442',0.330
'0:45.444',0.300
'0:45.447',0.250
'0:45.450',0.215
'0:45.453',0.165
'0:45.456',0.130
'0:45.458',0.095
'0:45.461',0.065
'0:45.464',0.025
'0:45.467',-0.015
'0:45.469',-0.045
'0:45.472',-0.075
'0:45.475',-0.100
'0:45.478',-0.125
'0:45.481',-0.140
'0:45.483',-0.170
'0:45.486',-0.180
'0:45.489',-0.190
'0:45.492',-0.190
'0:45.494',-0.215
'0:45.497',-0.245
'0:45.500',-0.260
'0:45.503',-0.285
'0:45.506',-0.290
'0:45.508',-0.285
'0:45.511',-0.290
'0:45.514',-0.300
'0:45.517',-0.320
'0:45.519',-0.335
'0:45.522',-0.330
'0:45.525',-0.330
'0:45.528',-0.330
'0:45.531',-0.355
'0:45.533',-0.350
'0:45.536',-0.360
'0:45.539',-0.365
'0:45.542',-0.345
'0:45.544',-0.360
'0:45.547',-0.370
'0:45.550',-0.375
'0:45.553',-0.395
'0:45.556',-0.405
'0:45.558',-0.385
'0:45.561',-0.390
'0:45.564',-0.395
'0:45.567',-0.395
'0:45.569',-0.400
'0:45.572',-0.385
'0:45.575',-0.395
'0:45.578',-0.395
'0:45.581',-0.405
'0:45.583',-0.415
'0:45.586',-0.410
'0:45.589',-0.400
'0:45.592',-0.400
'0:45.594',-0.395
'0:45.597',-0.400
'0:45.600',-0.415
'0:45.603',-0.420
'0:45.606',-0.415
'0:45.608',-0.405
'0:45.611',-0.405
'0:45.614',-0.410
'0:45.617',-0.415
'0:45.619',-0.405
'0:45.622',-0.405
'0:45.625',-0.385
'0:45.628',-0.390
'0:45.631',-0.400
'0:45.633',-0.415
'0:45.636',-0.420
'0:45.639',-0.410
'0:45.642',-0.395
'0:45.644',-0.400
'0:45.647',-0.405
'0:45.650',-0.400
'0:45.653',-0.405
'0:45.656',-0.395
'0:45.658',-0.400
'0:45.661',-0.410
'0:45.664',-0.420
'0:45.667',-0.420
'0:45.669',-0.420
'0:45.672',-0.410
'0:45.675',-0.420
'0:45.678',-0.415
'0:45.681',-0.410
'0:45.683',-0.415
'0:45.686',-0.410
'0:45.689',-0.400
'0:45.692',-0.410
'0:45.694',-0.425
'0:45.697',-0.435
'0:45.700',-0.425
'0:45.703',-0.440
'0:45.706',-0.420
'0:45.708',-0.405
'0:45.711',-0.420
'0:45.714',-0.425
'0:45.717',-0.430
'0:45.719',-0.425
'0:45.722',-0.420
'0:45.725',-0.420
'0:45.728',-0.430
'0:45.731',-0.430
'0:45.733',-0.430
'0:45.736',-0.435
'0:45.739',-0.425
'0:45.742',-0.405
'0:45.744',-0.410
'0:45.747',-0.420
'0:45.750',-0.430
'0:45.753',-0.425
'0:45.756',-0.400
'0:45.758',-0.400
'0:45.761',-0.415
'0:45.764',-0.420
'0:45.767',-0.430
'0:45.769',-0.430
