'Elapsed time','ECG I filtered'
'0:14.406',-2.630
'0:14.408',-2.620
'0:14.410',-2.610
'0:14.412',-2.610
'0:14.414',-2.610
'0:14.416',-2.615
'0:14.418',-2.625
'0:14.420',-2.635
'0:14.422',-2.640
'0:14.424',-2.640
'0:14.426',-2.630
'0:14.428',-2.620
'0:14.430',-2.600
'0:14.432',-2.585
'0:14.434',-2.575
'0:14.436',-2.565
'0:14.438',-2.565
'0:14.440',-2.570
'0:14.442',-2.575
'0:14.444',-2.570
'0:14.446',-2.565
'0:14.448',-2.540
'0:14.450',-2.505
'0:14.452',-2.460
'0:14.454',-2.405
'0:14.456',-2.350
'0:14.458',-2.295
'0:14.460',-2.245
'0:14.462',-2.200
'0:14.464',-2.165
'0:14.466',-2.135
'0:14.468',-2.105
'0:14.470',-2.085
'0:14.472',-2.075
'0:14.474',-2.075
'0:14.476',-2.090
'0:14.478',-2.125
'0:14.480',-2.190
'0:14.482',-2.275
'0:14.484',-2.380
'0:14.486',-2.490
'0:14.488',-2.600
'0:14.490',-2.700
'0:14.492',-2.770
'0:14.494',-2.805
'0:14.496',-2.810
'0:14.498',-2.785
'0:14.500',-2.735
'0:14.502',-2.675
'0:14.504',-2.605
'0:14.506',-2.545
'0:14.508',-2.495
'0:14.510',-2.460
'0:14.512',-2.430
'0:14.514',-2.410
'0:14.516',-2.400
'0:14.518',-2.385
'0:14.520',-2.370
'0:14.522',-2.355
'0:14.524',-2.340
'0:14.526',-2.325
'0:14.528',-2.315
'0:14.530',-2.310
'0:14.532',-2.305
'0:14.534',-2.300
'0:14.536',-2.300
'0:14.538',-2.295
'0:14.540',-2.285
'0:14.542',-2.275
'0:14.544',-2.255
'0:14.546',-2.240
'0:14.548',-2.220
'0:14.550',-2.200
'0:14.552',-2.185
'0:14.554',-2.170
'0:14.556',-2.160
'0:14.558',-2.155
'0:14.560',-2.150
'0:14.562',-2.145
'0:14.564',-2.140
'0:14.566',-2.135
'0:14.568',-2.125
'0:14.570',-2.120
'0:14.572',-2.110
'0:14.574',-2.095
'0:14.576',-2.080
'0:14.578',-2.065
'0:14.580',-2.045
'0:14.582',-2.025
'0:14.584',-2.010
'0:14.586',-1.990
'0:14.588',-1.970
'0:14.590',-1.955
'0:14.592',-1.945
'0:14.594',-1.935
'0:14.596',-1.925
'0:14.598',-1.920
'0:14.600',-1.910
'0:14.602',-1.900
'0:14.604',-1.890
'0:14.606',-1.880
'0:14.608',-1.860
'0:14.610',-1.845
'0:14.612',-1.825
'0:14.614',-1.810
'0:14.616',-1.790
'0:14.618',-1.770
'0:14.620',-1.750
'0:14.622',-1.730
'0:14.624',-1.710
'0:14.626',-1.685
'0:14.628',-1.665
'0:14.630',-1.640
'0:14.632',-1.620
'0:14.634',-1.595
'0:14.636',-1.580
'0:14.638',-1.565
'0:14.640',-1.550
'0:14.642',-1.540
'0:14.644',-1.525
'0:14.646',-1.515
'0:14.648',-1.500
'0:14.650',-1.480
'0:14.652',-1.460
'0:14.654',-1.440
'0:14.656',-1.415
'0:14.658',-1.395
'0:14.660',-1.375
'0:14.662',-1.355
'0:14.664',-1.335
'0:14.666',-1.315
'0:14.668',-1.300
'0:14.670',-1.280
'0:14.672',-1.255
'0:14.674',-1.235
'0:14.676',-1.210
'0:14.678',-1.185
'0:14.680',-1.165
'0:14.682',-1.140
'0:14.684',-1.120
'0:14.686',-1.105
'0:14.688',-1.090
'0:14.690',-1.075
'0:14.692',-1.060
'0:14.694',-1.045
'0:14.696',-1.025
'0:14.698',-1.010
'0:14.700',-0.990
'0:14.702',-0.975
'0:14.704',-0.960
'0:14.706',-0.950
'0:14.708',-0.935
'0:14.710',-0.925
'0:14.712',-0.910
'0:14.714',-0.890
'0:14.716',-0.870
'0:14.718',-0.850
'0:14.720',-0.830
'0:14.722',-0.810
'0:14.724',-0.790
'0:14.726',-0.780
'0:14.728',-0.770
'0:14.730',-0.770
'0:14.732',-0.770
'0:14.734',-0.775
'0:14.736',-0.780
'0:14.738',-0.780
'0:14.740',-0.780
'0:14.742',-0.775
'0:14.744',-0.765
'0:14.746',-0.755
'0:14.748',-0.740
'0:14.750',-0.725
'0:14.752',-0.705
'0:14.754',-0.690
'0:14.756',-0.670
'0:14.758',-0.650
'0:14.760',-0.630
'0:14.762',-0.610
'0:14.764',-0.595
'0:14.766',-0.575
'0:14.768',-0.560
'0:14.770',-0.550
'0:14.772',-0.545
'0:14.774',-0.535
'0:14.776',-0.530
'0:14.778',-0.525
'0:14.780',-0.515
'0:14.782',-0.500
'0:14.784',-0.480
'0:14.786',-0.450
'0:14.788',-0.425
'0:14.790',-0.395
'0:14.792',-0.365
'0:14.794',-0.335
'0:14.796',-0.315
'0:14.798',-0.300
'0:14.800',-0.285
'0:14.802',-0.270
'0:14.804',-0.260
'0:14.806',-0.245
'0:14.808',-0.225
'0:14.810',-0.205
'0:14.812',-0.180
'0:14.814',-0.150
'0:14.816',-0.120
'0:14.818',-0.095
'0:14.820',-0.070
'0:14.822',-0.050
'0:14.824',-0.030
'0:14.826',-0.010
'0:14.828',0.005
'0:14.830',0.025
'0:14.832',0.050
'0:14.834',0.075
'0:14.836',0.105
'0:14.838',0.130
'0:14.840',0.160
'0:14.842',0.180
'0:14.844',0.205
'0:14.846',0.220
'0:14.848',0.240
'0:14.850',0.255
'0:14.852',0.270
'0:14.854',0.290
'0:14.856',0.310
'0:14.858',0.335
'0:14.860',0.360
'0:14.862',0.385
'0:14.864',0.415
'0:14.866',0.440
'0:14.868',0.465
'0:14.870',0.485
'0:14.872',0.510
'0:14.874',0.530
'0:14.876',0.545
'0:14.878',0.565
'0:14.880',0.585
'0:14.882',0.605
'0:14.884',0.625
'0:14.886',0.645
'0:14.888',0.665
'0:14.890',0.690
'0:14.892',0.710
'0:14.894',0.735
'0:14.896',0.760
'0:14.898',0.790
'0:14.900',0.815
'0:14.902',0.845
'0:14.904',0.870
'0:14.906',0.890
'0:14.908',0.915
'0:14.910',0.935
'0:14.912',0.950
'0:14.914',0.970
'0:14.916',0.985
'0:14.918',1.000
'0:14.920',1.020
'0:14.922',1.035
'0:14.924',1.055
'0:14.926',1.075
'0:14.928',1.100
'0:14.930',1.125
'0:14.932',1.150
'0:14.934',1.175
'0:14.936',1.200
'0:14.938',1.225
'0:14.940',1.245
'0:14.942',1.265
'0:14.944',1.280
'0:14.946',1.300
'0:14.948',1.315
'0:14.950',1.335
'0:14.952',1.360
'0:14.954',1.380
'0:14.956',1.405
'0:14.958',1.430
'0:14.960',1.455
'0:14.962',1.480
'0:14.964',1.500
'0:14.966',1.520
'0:14.968',1.540
'0:14.970',1.555
'0:14.972',1.580
'0:14.974',1.600
'0:14.976',1.625
'0:14.978',1.655
'0:14.980',1.680
'0:14.982',1.705
'0:14.984',1.730
'0:14.986',1.755
'0:14.988',1.770
'0:14.990',1.790
'0:14.992',1.805
'0:14.994',1.820
'0:14.996',1.840
'0:14.998',1.865
'0:15.000',1.890
'0:15.002',1.920
'0:15.004',1.950
'0:15.006',1.980
'0:15.008',2.010
'0:15.010',2.035
'0:15.012',2.055
'0:15.014',2.075
'0:15.016',2.095
'0:15.018',2.110
'0:15.020',2.130
'0:15.022',2.150
'0:15.024',2.175
'0:15.026',2.200
'0:15.028',2.225
'0:15.030',2.255
'0:15.032',2.285
'0:15.034',2.315
'0:15.036',2.340
'0:15.038',2.370
'0:15.040',2.395
'0:15.042',2.415
'0:15.044',2.435
'0:15.046',2.455
'0:15.048',2.475
'0:15.050',2.490
'0:15.052',2.510
'0:15.054',2.530
'0:15.056',2.545
'0:15.058',2.565
'0:15.060',2.585
'0:15.062',2.600
'0:15.064',2.615
'0:15.066',2.625
'0:15.068',2.630
'0:15.070',2.635
'0:15.072',2.640
'0:15.074',2.650
'0:15.076',2.660
'0:15.078',2.675
'0:15.080',2.695
'0:15.082',2.720
'0:15.084',2.750
'0:15.086',2.775
'0:15.088',2.805
'0:15.090',2.825
'0:15.092',2.845
'0:15.094',2.860
'0:15.096',2.870
'0:15.098',2.885
'0:15.100',2.900
'0:15.102',2.915
'0:15.104',2.935
'0:15.106',2.955
'0:15.108',2.980
'0:15.110',3.000
'0:15.112',3.025
'0:15.114',3.045
'0:15.116',3.065
'0:15.118',3.085
'0:15.120',3.105
'0:15.122',3.130
'0:15.124',3.155
'0:15.126',3.185
'0:15.128',3.210
'0:15.130',3.230
'0:15.132',3.250
'0:15.134',3.265
'0:15.136',3.285
'0:15.138',3.305
'0:15.140',3.335
'0:15.142',3.380
'0:15.144',3.435
'0:15.146',3.505
'0:15.148',3.580
'0:15.150',3.665
'0:15.152',3.745
'0:15.154',3.820
'0:15.156',3.880
'0:15.158',3.930
'0:15.160',3.960
'0:15.162',3.980
'0:15.164',3.985
'0:15.166',3.980
'0:15.168',3.955
'0:15.170',3.920
'0:15.172',3.875
'0:15.174',3.810
'0:15.176',3.735
'0:15.178',3.655
'0:15.180',3.580
'0:15.182',3.510
'0:15.184',3.460
'0:15.186',3.435
'0:15.188',3.435
'0:15.190',3.465
'0:15.192',3.515
'0:15.194',3.580
'0:15.196',3.650
'0:15.198',3.720
'0:15.200',3.780
'0:15.202',3.825
'0:15.204',3.860
'0:15.206',3.885
'0:15.208',3.905
'0:15.210',3.920
'0:15.212',3.935
'0:15.214',3.950
'0:15.216',3.970
'0:15.218',3.995
'0:15.220',4.015
'0:15.222',4.035
'0:15.224',4.050
'0:15.226',4.060
'0:15.228',4.070
'0:15.230',4.080
'0:15.232',4.095
'0:15.234',4.110
'0:15.236',4.130
'0:15.238',4.150
'0:15.240',4.175
'0:15.242',4.200
'0:15.244',4.220
'0:15.246',4.240
'0:15.248',4.255
'0:15.250',4.265
'0:15.252',4.275
'0:15.254',4.280
'0:15.256',4.290
'0:15.258',4.300
'0:15.260',4.315
'0:15.262',4.330
'0:15.264',4.350
'0:15.266',4.365
'0:15.268',4.385
'0:15.270',4.400
'0:15.272',4.415
'0:15.274',4.425
'0:15.276',4.440
'0:15.278',4.450
'0:15.280',4.465
'0:15.282',4.485
'0:15.284',4.500
'0:15.286',4.520
'0:15.288',4.540
'0:15.290',4.560
'0:15.292',4.575
'0:15.294',4.590
'0:15.296',4.600
'0:15.298',4.610
'0:15.300',4.615
'0:15.302',4.620
'0:15.304',4.630
'0:15.306',4.635
'0:15.308',4.645
'0:15.310',4.660
'0:15.312',4.670
'0:15.314',4.685
'0:15.316',4.700
'0:15.318',4.715
'0:15.320',4.730
'0:15.322',4.750
'0:15.324',4.765
'0:15.326',4.785
'0:15.328',4.800
'0:15.330',4.815
'0:15.332',4.830
'0:15.334',4.845
'0:15.336',4.855
'0:15.338',4.865
'0:15.340',4.875
'0:15.342',4.885
'0:15.344',4.900
'0:15.346',4.915
'0:15.348',4.935
'0:15.350',4.950
'0:15.352',4.965
'0:15.354',4.975
'0:15.356',4.985
'0:15.358',4.990
'0:15.360',4.990
'0:15.362',4.990
'0:15.364',4.995
'0:15.366',5.000
'0:15.368',5.010
'0:15.370',5.025
'0:15.372',5.040
'0:15.374',5.060
'0:15.376',5.075
'0:15.378',5.085
'0:15.380',5.095
'0:15.382',5.095
'0:15.384',5.090
'0:15.386',5.085
'0:15.388',5.075
'0:15.390',5.070
'0:15.392',5.070
'0:15.394',5.075
'0:15.396',5.090
'0:15.398',5.100
'0:15.400',5.115
'0:15.402',5.130
'0:15.404',5.140
'0:15.406',5.140
'0:15.408',5.135
'0:15.410',5.120
'0:15.412',5.100
'0:15.414',5.075
'0:15.416',5.050
'0:15.418',5.025
'0:15.420',5.005
'0:15.422',4.990
'0:15.424',4.980
'0:15.426',4.975
'0:15.428',4.975
'0:15.430',4.975
'0:15.432',4.975
'0:15.434',4.970
'0:15.436',4.960
'0:15.438',4.950
'0:15.440',4.935
'0:15.442',4.915
'0:15.444',4.900
'0:15.446',4.890
'0:15.448',4.875
'0:15.450',4.870
'0:15.452',4.860
'0:15.454',4.855
'0:15.456',4.845
'0:15.458',4.835
'0:15.460',4.815
'0:15.462',4.800
'0:15.464',4.780
'0:15.466',4.760
'0:15.468',4.745
'0:15.470',4.730
'0:15.472',4.725
'0:15.474',4.720
'0:15.476',4.720
'0:15.478',4.725
'0:15.480',4.725
'0:15.482',4.720
'0:15.484',4.710
'0:15.486',4.700
'0:15.488',4.685
'0:15.490',4.675
'0:15.492',4.660
'0:15.494',4.645
'0:15.496',4.635
'0:15.498',4.625
'0:15.500',4.615
'0:15.502',4.605
'0:15.504',4.590
'0:15.506',4.575
'0:15.508',4.555
'0:15.510',4.530
'0:15.512',4.510
'0:15.514',4.490
'0:15.516',4.470
'0:15.518',4.455
'0:15.520',4.445
'0:15.522',4.435
'0:15.524',4.430
'0:15.526',4.420
'0:15.528',4.410
'0:15.530',4.400
'0:15.532',4.385
'0:15.534',4.365
'0:15.536',4.350
'0:15.538',4.335
'0:15.540',4.325
'0:15.542',4.315
'0:15.544',4.305
'0:15.546',4.295
'0:15.548',4.285
'0:15.550',4.275
'0:15.552',4.260
'0:15.554',4.240
'0:15.556',4.215
'0:15.558',4.190
'0:15.560',4.165
'0:15.562',4.140
'0:15.564',4.115
'0:15.566',4.095
'0:15.568',4.080
'0:15.570',4.060
'0:15.572',4.050
'0:15.574',4.035
'0:15.576',4.020
'0:15.578',4.005
'0:15.580',3.985
'0:15.582',3.965
'0:15.584',3.940
'0:15.586',3.915
'0:15.588',3.890
'0:15.590',3.865
'0:15.592',3.845
'0:15.594',3.825
'0:15.596',3.805
'0:15.598',3.790
'0:15.600',3.775
'0:15.602',3.760
'0:15.604',3.745
'0:15.606',3.725
'0:15.608',3.700
'0:15.610',3.675
'0:15.612',3.645
'0:15.614',3.615
'0:15.616',3.580
'0:15.618',3.550
'0:15.620',3.520
'0:15.622',3.495
'0:15.624',3.475
'0:15.626',3.450
'0:15.628',3.435
'0:15.630',3.415
'0:15.632',3.390
'0:15.634',3.365
'0:15.636',3.335
'0:15.638',3.300
'0:15.640',3.260
'0:15.642',3.220
'0:15.644',3.185
'0:15.646',3.155
'0:15.648',3.130
'0:15.650',3.110
'0:15.652',3.095
'0:15.654',3.080
'0:15.656',3.070
'0:15.658',3.050
'0:15.660',3.030
'0:15.662',3.000
'0:15.664',2.965
'0:15.666',2.920
'0:15.668',2.880
'0:15.670',2.835
'0:15.672',2.795
'0:15.674',2.760
'0:15.676',2.730
'0:15.678',2.700
'0:15.680',2.675
'0:15.682',2.645
'0:15.684',2.615
'0:15.686',2.585
'0:15.688',2.550
'0:15.690',2.515
'0:15.692',2.480
'0:15.694',2.450
'0:15.696',2.420
'0:15.698',2.395
'0:15.700',2.370
'0:15.702',2.345
'0:15.704',2.315
'0:15.706',2.285
'0:15.708',2.250
'0:15.710',2.215
'0:15.712',2.170
'0:15.714',2.130
'0:15.716',2.095
'0:15.718',2.060
'0:15.720',2.030
'0:15.722',2.000
'0:15.724',1.970
'0:15.726',1.940
'0:15.728',1.910
'0:15.730',1.875
'0:15.732',1.835
'0:15.734',1.795
'0:15.736',1.750
'0:15.738',1.710
'0:15.740',1.670
'0:15.742',1.640
'0:15.744',1.610
'0:15.746',1.585
'0:15.748',1.560
'0:15.750',1.535
'0:15.752',1.510
'0:15.754',1.480
'0:15.756',1.440
'0:15.758',1.405
'0:15.760',1.360
'0:15.762',1.320
'0:15.764',1.280
'0:15.766',1.240
'0:15.768',1.205
'0:15.770',1.170
'0:15.772',1.130
'0:15.774',1.090
'0:15.776',1.045
'0:15.778',0.995
'0:15.780',0.940
'0:15.782',0.885
'0:15.784',0.830
'0:15.786',0.775
'0:15.788',0.725
'0:15.790',0.680
'0:15.792',0.645
'0:15.794',0.605
'0:15.796',0.570
'0:15.798',0.535
'0:15.800',0.495
'0:15.802',0.450
'0:15.804',0.405
'0:15.806',0.360
'0:15.808',0.310
'0:15.810',0.265
'0:15.812',0.220
'0:15.814',0.175
'0:15.816',0.135
'0:15.818',0.095
'0:15.820',0.060
'0:15.822',0.020
'0:15.824',-0.025
'0:15.826',-0.065
'0:15.828',-0.110
'0:15.830',-0.160
'0:15.832',-0.205
'0:15.834',-0.250
'0:15.836',-0.295
'0:15.838',-0.340
'0:15.840',-0.385
'0:15.842',-0.430
'0:15.844',-0.475
'0:15.846',-0.520
'0:15.848',-0.565
'0:15.850',-0.605
'0:15.852',-0.645
'0:15.854',-0.685
'0:15.856',-0.720
'0:15.858',-0.750
'0:15.860',-0.775
'0:15.862',-0.795
'0:15.864',-0.815
'0:15.866',-0.825
'0:15.868',-0.835
'0:15.870',-0.840
'0:15.872',-0.845
'0:15.874',-0.845
'0:15.876',-0.850
'0:15.878',-0.855
'0:15.880',-0.860
'0:15.882',-0.880
'0:15.884',-0.905
'0:15.886',-0.945
'0:15.888',-1.005
'0:15.890',-1.080
'0:15.892',-1.175
'0:15.894',-1.290
'0:15.896',-1.410
'0:15.898',-1.540
'0:15.900',-1.675
'0:15.902',-1.795
'0:15.904',-1.910
'0:15.906',-2.000
'0:15.908',-2.075
'0:15.910',-2.130
'0:15.912',-2.165
'0:15.914',-2.185
'0:15.916',-2.195
'0:15.918',-2.205
'0:15.920',-2.215
'0:15.922',-2.225
'0:15.924',-2.245
'0:15.926',-2.275
'0:15.928',-2.310
'0:15.930',-2.350
'0:15.932',-2.390
'0:15.934',-2.435
'0:15.936',-2.475
'0:15.938',-2.510
'0:15.940',-2.545
'0:15.942',-2.580
'0:15.944',-2.615
'0:15.946',-2.655
'0:15.948',-2.695
'0:15.950',-2.740
'0:15.952',-2.790
'0:15.954',-2.835
'0:15.956',-2.880
'0:15.958',-2.925
'0:15.960',-2.960
'0:15.962',-2.995
'0:15.964',-3.030
'0:15.966',-3.065
'0:15.968',-3.100
'0:15.970',-3.145
'0:15.972',-3.190
'0:15.974',-3.235
'0:15.976',-3.285
'0:15.978',-3.330
'0:15.980',-3.375
'0:15.982',-3.410
'0:15.984',-3.450
'0:15.986',-3.480
'0:15.988',-3.520
'0:15.990',-3.555
'0:15.992',-3.600
'0:15.994',-3.645
'0:15.996',-3.695
'0:15.998',-3.745
'0:16.000',-3.795
'0:16.002',-3.840
'0:16.004',-3.875
'0:16.006',-3.905
'0:16.008',-3.935
'0:16.010',-3.960
'0:16.012',-3.985
'0:16.014',-4.015
'0:16.016',-4.050
'0:16.018',-4.090
'0:16.020',-4.135
'0:16.022',-4.175
'0:16.024',-4.220
'0:16.026',-4.255
'0:16.028',-4.290
'0:16.030',-4.320
'0:16.032',-4.345
'0:16.034',-4.370
'0:16.036',-4.400
'0:16.038',-4.430
'0:16.040',-4.460
'0:16.042',-4.495
'0:16.044',-4.530
'0:16.046',-4.570
'0:16.048',-4.605
'0:16.050',-4.645
'0:16.052',-4.680
'0:16.054',-4.715
'0:16.056',-4.745
'0:16.058',-4.780
'0:16.060',-4.815
'0:16.062',-4.845
'0:16.064',-4.875
'0:16.066',-4.900
'0:16.068',-4.925
'0:16.070',-4.950
'0:16.072',-4.980
'0:16.074',-5.005
'0:16.076',-5.035
'0:16.078',-5.065
'0:16.080',-5.100
'0:16.082',-5.130
'0:16.084',-5.165
'0:16.086',-5.195
'0:16.088',-5.225
'0:16.090',-5.245
'0:16.092',-5.270
'0:16.094',-5.290
'0:16.096',-5.315
'0:16.098',-5.345
'0:16.100',-5.380
'0:16.102',-5.415
'0:16.104',-5.450
'0:16.106',-5.490
'0:16.108',-5.525
'0:16.110',-5.555
'0:16.112',-5.580
'0:16.114',-5.605
'0:16.116',-5.625
'0:16.118',-5.650
'0:16.120',-5.675
'0:16.122',-5.710
'0:16.124',-5.750
'0:16.126',-5.800
'0:16.128',-5.850
'0:16.130',-5.895
'0:16.132',-5.935
'0:16.134',-5.970
'0:16.136',-5.995
'0:16.138',-6.015
'0:16.140',-6.030
'0:16.142',-6.050
'0:16.144',-6.075
'0:16.146',-6.110
'0:16.148',-6.155
'0:16.150',-6.210
'0:16.152',-6.270
'0:16.154',-6.325
'0:16.156',-6.380
'0:16.158',-6.420
'0:16.160',-6.450
'0:16.162',-6.470
'0:16.164',-6.485
'0:16.166',-6.495
'0:16.168',-6.515
'0:16.170',-6.540
'0:16.172',-6.575
'0:16.174',-6.620
'0:16.176',-6.670
'0:16.178',-6.720
'0:16.180',-6.760
'0:16.182',-6.795
'0:16.184',-6.820
'0:16.186',-6.835
'0:16.188',-6.845
'0:16.190',-6.855
'0:16.192',-6.870
'0:16.194',-6.895
'0:16.196',-6.925
'0:16.198',-6.960
'0:16.200',-6.995
'0:16.202',-7.030
'0:16.204',-7.055
'0:16.206',-7.075
'0:16.208',-7.080
'0:16.210',-7.085
'0:16.212',-7.090
'0:16.214',-7.095
'0:16.216',-7.110
'0:16.218',-7.130
'0:16.220',-7.160
'0:16.222',-7.195
'0:16.224',-7.235
'0:16.226',-7.270
'0:16.228',-7.295
'0:16.230',-7.315
'0:16.232',-7.325
'0:16.234',-7.335
'0:16.236',-7.340
'0:16.238',-7.345
'0:16.240',-7.355
'0:16.242',-7.375
'0:16.244',-7.395
'0:16.246',-7.420
'0:16.248',-7.440
'0:16.250',-7.460
'0:16.252',-7.475
'0:16.254',-7.485
'0:16.256',-7.495
'0:16.258',-7.500
'0:16.260',-7.505
'0:16.262',-7.510
'0:16.264',-7.520
'0:16.266',-7.530
'0:16.268',-7.545
'0:16.270',-7.555
'0:16.272',-7.570
'0:16.274',-7.580
'0:16.276',-7.590
'0:16.278',-7.595
'0:16.280',-7.600
'0:16.282',-7.605
'0:16.284',-7.610
'0:16.286',-7.615
'0:16.288',-7.625
'0:16.290',-7.635
'0:16.292',-7.645
'0:16.294',-7.650
'0:16.296',-7.655
'0:16.298',-7.665
'0:16.300',-7.665
'0:16.302',-7.670
'0:16.304',-7.675
'0:16.306',-7.680
'0:16.308',-7.685
'0:16.310',-7.690
'0:16.312',-7.690
'0:16.314',-7.695
'0:16.316',-7.700
'0:16.318',-7.700
'0:16.320',-7.705
'0:16.322',-7.705
'0:16.324',-7.710
'0:16.326',-7.715
'0:16.328',-7.715
'0:16.330',-7.720
'0:16.332',-7.720
'0:16.334',-7.715
'0:16.336',-7.710
'0:16.338',-7.700
'0:16.340',-7.690
'0:16.342',-7.680
'0:16.344',-7.670
'0:16.346',-7.665
'0:16.348',-7.660
'0:16.350',-7.660
'0:16.352',-7.660
'0:16.354',-7.665
'0:16.356',-7.665
'0:16.358',-7.660
'0:16.360',-7.655
'0:16.362',-7.640
'0:16.364',-7.630
'0:16.366',-7.615
'0:16.368',-7.600
'0:16.370',-7.585
'0:16.372',-7.575
'0:16.374',-7.570
'0:16.376',-7.560
'0:16.378',-7.555
'0:16.380',-7.545
'0:16.382',-7.535
'0:16.384',-7.520
'0:16.386',-7.505
'0:16.388',-7.485
'0:16.390',-7.470
'0:16.392',-7.450
'0:16.394',-7.435
'0:16.396',-7.420
'0:16.398',-7.405
'0:16.400',-7.385
'0:16.402',-7.370
'0:16.404',-7.355
'0:16.406',-7.335
'0:16.408',-7.320
'0:16.410',-7.300
'0:16.412',-7.285
'0:16.414',-7.270
'0:16.416',-7.250
'0:16.418',-7.230
'0:16.420',-7.205
'0:16.422',-7.180
'0:16.424',-7.150
'0:16.426',-7.125
'0:16.428',-7.095
'0:16.430',-7.070
'0:16.432',-7.045
'0:16.434',-7.020
'0:16.436',-6.995
'0:16.438',-6.970
'0:16.440',-6.945
'0:16.442',-6.920
'0:16.444',-6.885
'0:16.446',-6.850
'0:16.448',-6.815
'0:16.450',-6.780
'0:16.452',-6.740
'0:16.454',-6.705
'0:16.456',-6.675
'0:16.458',-6.640
'0:16.460',-6.600
'0:16.462',-6.560
'0:16.464',-6.515
'0:16.466',-6.465
'0:16.468',-6.415
'0:16.470',-6.360
'0:16.472',-6.305
'0:16.474',-6.255
'0:16.476',-6.205
'0:16.478',-6.165
'0:16.480',-6.125
'0:16.482',-6.085
'0:16.484',-6.040
'0:16.486',-5.995
'0:16.488',-5.950
'0:16.490',-5.895
'0:16.492',-5.835
'0:16.494',-5.780
'0:16.496',-5.725
'0:16.498',-5.675
'0:16.500',-5.630
'0:16.502',-5.585
'0:16.504',-5.550
'0:16.506',-5.510
'0:16.508',-5.470
'0:16.510',-5.425
'0:16.512',-5.370
'0:16.514',-5.315
'0:16.516',-5.250
'0:16.518',-5.190
'0:16.520',-5.125
'0:16.522',-5.060
'0:16.524',-5.000
'0:16.526',-4.945
'0:16.528',-4.895
'0:16.530',-4.845
'0:16.532',-4.800
'0:16.534',-4.755
'0:16.536',-4.710
'0:16.538',-4.670
'0:16.540',-4.630
'0:16.542',-4.585
'0:16.544',-4.540
'0:16.546',-4.490
'0:16.548',-4.435
'0:16.550',-4.375
'0:16.552',-4.305
'0:16.554',-4.230
'0:16.556',-4.155
'0:16.558',-4.070
'0:16.560',-3.985
'0:16.562',-3.905
'0:16.564',-3.825
'0:16.566',-3.750
'0:16.568',-3.675
'0:16.570',-3.605
'0:16.572',-3.540
'0:16.574',-3.475
'0:16.576',-3.410
'0:16.578',-3.345
'0:16.580',-3.280
'0:16.582',-3.215
'0:16.584',-3.145
'0:16.586',-3.070
'0:16.588',-2.990
'0:16.590',-2.900
'0:16.592',-2.805
'0:16.594',-2.705
'0:16.596',-2.600
'0:16.598',-2.495
'0:16.600',-2.400
'0:16.602',-2.305
'0:16.604',-2.225
'0:16.606',-2.155
'0:16.608',-2.095
'0:16.610',-2.045
'0:16.612',-2.010
'0:16.614',-1.985
'0:16.616',-1.970
'0:16.618',-1.970
'0:16.620',-1.980
'0:16.622',-1.995
'0:16.624',-2.015
'0:16.626',-2.025
'0:16.628',-2.020
'0:16.630',-1.990
'0:16.632',-1.940
'0:16.634',-1.860
'0:16.636',-1.755
'0:16.638',-1.635
'0:16.640',-1.510
'0:16.642',-1.385
'0:16.644',-1.270
'0:16.646',-1.170
'0:16.648',-1.085
'0:16.650',-1.010
'0:16.652',-0.935
'0:16.654',-0.865
'0:16.656',-0.790
'0:16.658',-0.705
'0:16.660',-0.615
'0:16.662',-0.520
'0:16.664',-0.425
'0:16.666',-0.340
'0:16.668',-0.255
'0:16.670',-0.175
'0:16.672',-0.100
'0:16.674',-0.020
'0:16.676',0.060
'0:16.678',0.150
'0:16.680',0.245
'0:16.682',0.345
'0:16.684',0.445
'0:16.686',0.540
'0:16.688',0.635
'0:16.690',0.725
'0:16.692',0.815
'0:16.694',0.900
'0:16.696',0.990
'0:16.698',1.080
'0:16.700',1.175
'0:16.702',1.275
'0:16.704',1.370
'0:16.706',1.470
'0:16.708',1.570
'0:16.710',1.665
'0:16.712',1.765
'0:16.714',1.870
'0:16.716',1.975
'0:16.718',2.090
'0:16.720',2.205
'0:16.722',2.325
'0:16.724',2.445
'0:16.726',2.555
'0:16.728',2.665
'0:16.730',2.765
'0:16.732',2.860
'0:16.734',2.950
'0:16.736',3.040
'0:16.738',3.135
'0:16.740',3.230
'0:16.742',3.335
'0:16.744',3.440
'0:16.746',3.550
'0:16.748',3.655
'0:16.750',3.765
'0:16.752',3.875
'0:16.754',3.980
'0:16.756',4.090
'0:16.758',4.200
'0:16.760',4.305
'0:16.762',4.415
'0:16.764',4.525
'0:16.766',4.640
'0:16.768',4.750
'0:16.770',4.865
'0:16.772',4.985
'0:16.774',5.105
'0:16.776',5.225
'0:16.778',5.350
'0:16.780',5.475
'0:16.782',5.600
'0:16.784',5.725
'0:16.786',5.845
'0:16.788',5.970
'0:16.790',6.095
'0:16.792',6.225
'0:16.794',6.355
'0:16.796',6.495
'0:16.798',6.635
'0:16.800',6.775
'0:16.802',6.915
'0:16.804',7.050
'0:16.806',7.175
'0:16.808',7.300
'0:16.810',7.415
'0:16.812',7.535
'0:16.814',7.655
'0:16.816',7.780
'0:16.818',7.910
'0:16.820',8.050
'0:16.822',8.195
'0:16.824',8.335
'0:16.826',8.480
'0:16.828',8.615
'0:16.830',8.750
